ID,Year_Birth,Income,Dt_Customer,Recency,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Numbers of sons,Total_Spent,Total_Purchases,Marital_Status_Alone,Marital_Status_Partner,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Clusters
5120,1982,66664,2013-07-02,78,3,0,0,0,0,0,0,3,11,0,42,0,1289,19,0,1,0,0,0,0,4
6097,1959,50664,2013-07-02,64,9,0,0,0,0,0,0,3,11,0,65,2,561,24,1,0,0,1,0,0,0
7019,1963,54414,2013-07-02,49,4,0,0,0,0,0,0,3,11,0,61,2,211,13,0,1,0,1,0,0,4
7408,1952,54549,2014-03-03,8,7,0,0,0,0,0,0,3,11,0,72,1,233,12,0,1,0,0,0,1,2
8041,1971,47111,2012-08-09,35,9,0,0,0,0,0,0,3,11,0,53,1,1092,21,1,0,0,0,0,1,0
252,1963,41003,2013-07-02,11,6,0,0,0,0,0,0,3,11,0,61,0,601,17,1,0,0,0,0,1,0
9986,1982,19444,2013-07-02,8,7,0,0,0,0,0,0,3,11,1,42,1,54,10,0,1,0,1,0,0,1
3276,1976,36301,2013-07-02,53,7,0,0,0,0,0,0,3,11,0,48,1,78,7,0,1,0,0,0,0,1
3859,1947,73059,2013-07-02,36,4,0,0,0,0,0,0,3,11,0,77,1,1095,26,0,1,0,0,0,1,2
3570,1969,42731,2013-07-02,64,5,0,0,0,0,0,0,3,11,0,55,1,244,13,0,1,0,0,0,1,2
3783,1959,52854,2013-07-02,43,5,0,0,0,0,0,0,3,11,0,65,2,116,9,0,1,0,0,0,1,2
10207,1978,22775,2013-07-02,40,8,0,0,0,0,0,0,3,11,0,46,1,15,4,0,1,0,1,0,0,1
10906,1948,46681,2013-08-10,52,5,0,0,0,0,0,0,3,11,0,76,2,425,16,0,1,0,0,0,1,2
3427,1955,59821,2013-12-04,11,8,0,0,0,0,0,0,3,11,0,69,1,734,26,0,1,0,0,0,1,2
5209,1954,50002,2013-07-02,21,7,0,0,0,0,0,0,3,11,0,70,1,638,19,1,0,0,1,0,0,0
10711,1945,69755,2013-02-10,23,1,0,0,0,0,0,0,3,11,0,79,0,894,22,0,1,0,1,0,0,4
10785,1969,44078,2013-07-02,17,5,0,0,0,0,0,0,3,11,0,55,2,41,7,0,1,0,1,0,0,1
2814,1976,30560,2013-07-02,6,7,0,0,0,0,0,0,3,11,0,48,1,31,5,0,1,0,0,1,0,1
6866,1969,35924,2013-07-02,56,5,0,0,0,0,0,0,3,11,0,55,2,34,5,0,1,0,0,1,0,1
1665,1964,64140,2013-07-02,71,5,1,0,1,0,1,0,3,11,1,60,2,1750,18,1,0,0,0,0,1,0
6575,1981,56386,2013-07-02,51,9,0,0,0,0,0,0,3,11,0,43,2,612,25,0,1,0,1,0,0,4
3829,1979,24594,2013-10-12,94,5,0,0,0,0,0,0,3,11,0,45,1,29,5,0,1,1,0,0,0,1
3091,1981,75774,2014-02-05,27,4,0,0,0,0,0,0,3,11,0,43,1,823,21,0,1,0,0,0,0,4
10141,1960,39228,2013-10-05,1,4,0,0,0,0,0,0,3,11,0,64,0,20,4,1,0,0,0,1,0,0
5177,1974,58494,2013-12-12,56,6,0,0,0,0,0,0,3,11,0,50,1,396,16,0,1,0,0,1,0,2
7005,1981,58684,2013-07-02,71,2,0,1,0,0,0,0,3,11,0,43,0,813,21,1,0,0,1,0,0,0
6409,1967,57136,2013-07-02,18,6,0,0,0,0,0,0,3,11,1,57,0,1179,20,1,0,0,1,0,0,0
7485,1950,56551,2014-07-05,48,4,0,0,0,0,0,0,3,11,0,74,2,138,10,1,0,0,0,0,1,0
8079,1982,22448,2013-07-02,86,3,0,0,0,0,0,0,3,11,0,42,1,55,9,0,1,0,1,0,0,1
8395,1961,82014,2013-07-02,48,6,0,0,0,0,0,0,3,11,1,63,0,1511,22,1,0,0,1,0,0,0
10352,1963,34213,2012-07-09,2,9,0,0,0,0,0,0,3,11,1,61,2,117,9,1,0,0,1,0,0,3
13,1947,25358,2013-07-02,57,6,0,0,0,0,0,0,3,11,0,77,1,32,6,1,0,0,0,0,1,3
1834,1978,35544,2014-08-03,77,7,0,0,0,0,0,0,3,11,0,46,1,67,6,1,0,0,0,1,0,3
2285,1954,36634,2013-07-02,0,7,0,0,0,0,0,0,3,11,0,70,1,335,15,0,1,0,0,1,0,2
2295,1954,62670,2014-02-02,57,3,0,0,0,0,0,0,3,11,0,70,1,825,22,0,1,0,0,0,1,2
1378,1972,50334,2013-07-02,24,6,0,0,0,0,0,0,3,11,0,52,1,694,23,0,1,0,0,0,0,4
2781,1981,72066,2013-07-02,55,2,0,0,1,1,0,0,3,11,1,43,0,1792,17,1,0,0,1,0,0,0
1165,1958,50729,2013-02-05,62,6,0,0,0,0,0,0,3,11,0,66,2,496,24,1,0,0,0,0,1,0
1404,1968,34916,2013-07-02,89,9,0,0,0,0,0,0,3,11,0,56,2,231,13,0,1,0,1,0,0,1
6457,1976,64892,2013-07-02,77,4,0,0,0,0,0,0,3,11,0,48,1,902,24,1,0,0,1,0,0,0
2639,1966,43602,2014-10-01,45,6,0,0,0,0,0,0,3,11,0,58,2,68,9,1,0,0,1,0,0,3
8299,1989,33996,2013-11-09,46,4,0,0,0,0,0,0,3,11,0,35,0,71,6,1,0,0,0,0,1,0
6437,1985,41473,2013-07-02,80,7,0,0,0,0,0,0,3,11,0,39,1,76,6,1,0,0,0,0,0,3
6912,1967,63246,2013-07-02,60,4,0,0,0,0,0,0,3,11,0,57,2,772,22,0,1,0,0,0,1,2
7327,1959,36732,2013-07-02,71,2,0,0,0,0,0,0,3,11,0,65,2,47,9,0,1,0,0,0,1,2
5299,1970,69084,2013-07-02,43,8,0,0,0,0,0,0,3,11,0,54,1,1586,25,0,1,0,0,0,1,2
4127,1967,77766,2013-07-02,97,6,1,0,0,0,0,0,3,11,1,57,1,1529,34,0,1,0,0,0,1,2
8143,1985,37929,2013-07-02,49,7,0,1,0,1,0,0,3,11,1,39,0,265,13,1,0,0,0,0,1,0
1964,1951,86610,2013-05-09,66,2,0,0,0,0,0,0,3,11,0,73,0,1603,18,0,1,0,1,0,0,4
3690,1986,80141,2013-11-01,20,6,0,0,1,0,0,0,3,11,1,38,0,2091,22,0,1,0,0,1,0,2
3433,1955,72635,2013-03-06,54,3,0,0,0,1,0,0,3,11,0,69,0,981,21,0,1,0,0,0,0,2
3389,1970,69016,2013-07-02,61,5,0,0,0,0,0,0,3,11,0,54,1,1533,34,0,1,0,1,0,0,4
4712,1991,20193,2013-07-02,18,4,0,0,0,0,0,0,3,11,0,33,0,82,7,0,1,0,0,0,0,1
1170,1975,27573,2013-07-02,45,8,0,0,0,0,0,0,3,11,0,49,1,244,14,0,1,0,1,0,0,1
6347,1979,15862,2013-07-02,26,8,0,0,0,0,0,0,3,11,0,45,1,36,5,1,0,1,0,0,0,3
4065,1976,49544,2013-12-02,0,7,0,0,0,0,0,0,3,11,0,48,1,404,16,0,1,0,0,0,1,2
8230,1980,33228,2013-07-02,28,7,0,0,0,0,0,0,3,11,0,44,1,71,6,0,1,0,1,0,0,1
1215,1978,70440,2013-08-10,49,3,0,0,0,1,0,0,3,11,0,46,0,1572,23,0,1,0,1,0,0,4
5939,1971,38232,2013-07-02,84,5,0,0,0,0,0,0,3,11,0,53,2,122,11,0,1,0,1,0,0,1
2156,1955,22554,2012-03-11,38,5,0,0,0,0,0,0,3,11,0,69,2,41,10,0,1,0,0,0,1,1
7788,1983,23536,2014-04-06,53,3,0,0,0,0,0,0,3,11,0,41,1,10,4,0,1,0,0,0,1,1
10323,1952,49413,2013-07-02,88,5,0,0,0,0,0,0,3,11,0,72,1,304,13,0,1,0,1,0,0,4
7947,1969,42231,2013-07-02,99,5,0,0,0,0,0,0,3,11,0,55,2,37,5,0,1,0,1,0,0,1
1891,1980,78789,2012-08-08,12,2,0,0,0,0,0,0,3,11,1,44,0,1754,16,1,0,0,0,1,0,0
2570,1968,56534,2013-07-02,35,8,0,1,0,0,1,0,3,11,1,56,1,815,25,0,1,0,1,0,0,4
9256,1971,58350,2013-04-01,5,6,0,0,0,0,0,0,3,11,0,53,1,1001,27,1,0,0,1,0,0,0
295,1989,81217,2013-07-02,77,1,0,0,0,0,0,0,3,11,0,35,0,1157,22,1,0,0,1,0,0,0
7397,1951,49090,2013-07-02,45,7,0,0,0,0,0,0,3,11,0,73,1,688,21,1,0,0,1,0,0,0
6349,1987,61787,2013-06-07,71,5,0,0,0,0,0,0,3,11,0,37,0,1319,19,1,0,0,0,1,0,0
10790,1985,18169,2013-07-02,40,8,0,0,0,0,0,0,3,11,0,39,1,21,4,0,1,0,0,0,1,1
10398,1981,24336,2013-07-02,82,7,0,0,0,0,0,0,3,11,0,43,1,31,4,1,0,0,0,0,0,3
2431,1990,18222,2013-07-02,70,8,0,0,0,0,0,0,3,11,0,34,0,67,6,0,1,0,1,0,0,1
550,1952,62335,2013-07-02,87,2,0,0,0,0,0,0,3,11,0,72,1,708,21,1,0,0,1,0,0,0
1890,1971,42033,2013-07-02,95,7,0,0,0,0,0,0,3,11,0,53,2,25,4,0,1,0,0,0,0,1
10742,1983,86580,2013-07-02,72,1,0,0,1,0,0,0,3,11,0,41,0,746,11,0,1,0,0,0,1,2
10356,1957,41437,2013-07-02,5,7,0,0,0,0,0,0,3,11,0,67,2,32,5,1,0,0,0,0,1,3
4676,1951,73705,2014-05-03,86,5,0,0,0,0,0,0,3,11,0,73,2,1695,25,1,0,0,0,1,0,0
8852,1976,61064,2013-07-02,80,6,0,0,0,0,0,0,3,11,0,48,1,1080,28,0,1,0,1,0,0,4
3565,1955,38452,2013-07-02,62,7,0,0,0,0,0,0,3,11,0,69,2,72,9,0,1,0,0,1,0,1
5294,1989,18358,2013-07-02,49,7,0,0,0,0,0,0,3,11,0,35,1,57,10,1,0,0,1,0,0,3
1958,1973,55012,2013-07-02,85,5,0,0,0,0,0,0,3,11,0,51,1,660,25,0,1,0,0,0,1,2
7349,1973,9722,2012-02-10,7,8,0,0,0,0,0,0,3,11,1,51,1,103,11,0,1,1,0,0,0,1
8799,1984,38175,2013-07-02,6,7,0,0,0,0,0,0,3,11,0,40,1,153,11,0,1,0,0,0,1,1
1351,1956,58656,2013-07-02,25,6,0,0,1,0,0,0,3,11,0,68,1,1220,32,0,1,0,0,1,0,2
1045,1965,52117,2013-07-02,55,7,0,0,0,0,0,0,3,11,0,59,1,279,13,0,1,0,1,0,0,4
7732,1978,64813,2014-02-01,81,5,0,0,0,0,0,0,3,11,0,46,1,745,20,0,1,0,1,0,0,4
8070,1973,54222,2014-01-03,98,3,0,0,0,0,0,0,3,11,0,51,1,264,12,0,1,0,0,0,1,2
477,1986,83512,2013-07-02,31,1,1,0,1,1,1,0,3,11,1,38,0,2157,22,0,1,0,1,0,0,4
7832,1959,77520,2013-07-02,30,4,1,0,1,1,0,0,3,11,1,65,1,1526,23,0,1,0,0,1,0,2
2202,1978,41154,2013-09-04,98,5,0,0,0,0,0,0,3,11,0,46,1,69,6,0,1,0,1,0,0,1
7396,1966,80398,2012-10-11,92,3,0,0,1,0,0,0,3,11,0,58,0,1597,26,0,1,0,1,0,0,4
4055,1992,18746,2013-07-02,41,6,0,0,0,0,0,0,3,11,0,32,1,64,8,1,0,1,0,0,0,3
10340,1984,35196,2013-07-02,68,8,0,0,0,0,0,0,3,11,0,40,1,497,18,0,1,0,1,0,0,1
10091,1956,60230,2013-07-02,78,5,0,0,0,0,0,0,3,11,0,68,1,1067,17,1,0,0,1,0,0,0
7629,1977,22108,2014-08-05,46,7,0,0,0,0,0,0,3,11,0,47,2,31,7,0,1,0,1,0,0,1
10640,1974,44392,2013-05-09,71,7,0,0,0,0,0,0,3,11,0,50,2,211,14,0,1,0,1,0,0,1
3498,1976,55424,2013-07-02,6,6,1,0,0,0,0,0,3,11,1,48,1,877,25,0,1,0,0,0,1,2
6742,1979,17688,2013-07-02,82,8,0,0,0,0,0,1,3,11,0,45,1,11,4,0,1,0,1,0,0,1
1172,1983,92491,2013-01-05,71,3,0,1,1,1,0,0,3,11,1,41,0,2034,25,0,1,0,0,0,1,2
569,1991,90273,2013-07-02,32,2,0,1,1,1,0,0,3,11,1,33,0,1991,19,1,0,0,1,0,0,0
4686,1962,82571,2014-02-04,28,2,0,0,1,0,0,0,3,11,0,62,0,1686,24,1,0,0,0,0,1,0
1381,1982,38513,2013-07-02,20,8,0,0,0,0,0,0,3,11,1,42,1,324,17,1,0,0,0,0,1,0
2634,1979,16653,2013-07-02,10,6,0,0,0,0,0,0,3,11,1,45,1,69,9,1,0,0,0,1,0,3
10905,1955,42586,2013-07-02,7,8,0,0,0,0,0,0,3,11,1,69,2,252,16,0,1,0,1,0,0,1
1744,1965,23529,2013-07-01,67,6,0,0,0,0,0,0,3,11,0,59,1,54,5,1,0,1,0,0,0,3
1000,1961,74881,2013-08-03,48,5,0,0,0,0,0,0,3,11,0,63,2,964,27,0,1,0,0,1,0,2
3828,1951,71107,2013-07-02,61,4,0,0,0,0,0,0,3,11,0,73,1,1327,28,0,1,0,1,0,0,4
8605,1964,46910,2013-07-02,36,6,0,0,0,0,0,0,3,11,0,60,2,68,7,0,1,0,0,0,1,1
10304,1959,18690,2013-07-02,77,8,0,0,0,0,0,0,3,11,0,65,0,60,5,0,1,0,1,0,0,1
4351,1955,37244,2013-07-02,90,7,1,0,0,0,0,0,3,11,0,69,2,55,5,1,0,0,1,0,0,3
10129,1966,82427,2014-12-03,35,1,0,0,1,0,0,0,3,11,0,58,0,1456,21,0,1,0,1,0,0,4
2499,1958,75342,2013-06-05,38,4,0,0,0,0,0,0,3,11,0,66,1,563,18,1,0,0,0,0,0,0
10092,1954,70044,2013-07-02,46,5,0,0,0,0,0,0,3,11,0,70,1,1504,26,1,0,0,1,0,0,0
7500,1967,79146,2013-07-02,33,6,0,0,0,0,0,0,3,11,0,57,2,564,19,1,0,0,1,0,0,0
5796,1963,77437,2013-07-02,70,1,0,0,1,0,0,0,3,11,0,61,0,1125,23,0,1,0,1,0,0,4
10556,1959,54984,2013-07-02,51,7,0,0,0,1,0,0,3,11,0,65,1,358,17,0,1,0,1,0,0,4
1064,1971,42403,2013-11-12,18,8,0,0,0,0,0,0,3,11,0,53,1,42,5,0,1,0,0,0,1,1
48,1964,55761,2013-07-02,97,6,0,1,0,0,0,0,3,11,0,60,1,184,10,0,1,0,1,0,0,4
7610,1983,37292,2013-07-02,32,8,0,0,0,0,0,0,3,11,0,41,1,460,19,0,1,0,1,0,0,1
263,1945,45576,2013-07-02,9,8,0,0,0,0,0,0,3,11,1,79,0,145,8,1,0,0,0,0,1,0
10814,1947,70321,2013-07-02,6,4,0,0,0,0,0,0,3,11,1,77,0,1376,25,0,1,0,1,0,0,4
9710,1969,58086,2013-07-02,80,8,0,0,0,0,0,0,3,11,0,55,1,792,23,1,0,0,0,0,1,0
9292,1952,81795,2013-07-02,74,2,0,0,0,0,0,0,3,11,0,72,0,1382,23,0,1,0,1,0,0,4
10250,1947,28389,2013-07-02,49,7,0,0,0,0,0,0,3,11,0,77,0,28,4,0,1,1,0,0,0,1
7881,1946,66835,2013-07-02,21,2,0,0,0,0,0,0,3,11,0,78,0,1033,24,0,1,0,0,1,0,2
5847,1969,69901,2013-07-02,95,5,0,0,0,0,0,0,3,11,0,55,1,882,23,1,0,0,1,0,0,0
737,1949,80360,2013-03-03,56,2,0,1,1,1,0,0,3,11,0,75,0,2231,15,0,1,0,0,0,1,2
3571,1961,63342,2013-07-02,48,6,0,1,0,0,0,0,3,11,1,63,1,1101,19,0,1,0,0,0,1,2
7807,1974,44989,2012-12-09,26,6,0,0,0,0,0,0,3,11,0,50,1,369,16,0,1,0,1,0,0,4
3878,1980,31859,2013-07-02,3,7,0,0,0,0,0,0,3,11,0,44,1,48,5,1,0,0,0,0,0,3
5092,1949,51569,2013-12-02,39,8,0,1,0,0,0,0,3,11,1,75,1,467,19,1,0,0,0,0,1,0
2154,1971,30372,2013-07-02,33,7,0,0,0,0,0,0,3,11,0,53,2,44,8,1,0,0,1,0,0,3
5394,1979,16014,2013-07-02,42,3,0,0,0,0,0,0,3,11,0,45,2,38,10,1,0,1,0,0,0,3
3798,1968,41120,2013-06-11,80,6,0,0,0,0,0,0,3,11,0,56,2,81,9,0,1,0,1,0,0,1
3524,1971,39763,2013-04-08,9,9,0,0,0,0,0,0,3,11,1,53,1,167,10,1,0,0,0,1,0,3
5247,1955,38725,2014-10-05,52,4,0,0,0,0,0,0,3,11,0,69,2,45,7,0,1,0,0,0,1,2
5883,1972,77981,2013-07-02,78,5,0,0,0,0,0,0,3,11,0,52,1,664,21,0,1,0,1,0,0,4
2118,1964,62905,2013-10-09,68,4,0,0,0,0,0,0,3,11,0,60,1,622,20,0,1,0,0,0,0,4
8812,1979,13533,2013-10-03,45,7,0,0,0,0,0,0,3,11,0,45,1,48,7,1,0,0,0,0,0,3
6616,1975,59481,2013-07-02,47,2,0,0,0,0,0,0,3,11,0,49,1,461,16,0,1,0,1,0,0,4
2797,1977,72117,2013-07-02,34,5,0,0,0,0,0,0,3,11,0,47,1,1073,26,0,1,0,1,0,0,4
4328,1986,21955,2013-07-09,81,6,0,0,0,0,0,0,3,11,0,38,1,55,8,0,1,0,0,0,0,1
9167,1956,67131,2013-07-02,72,6,0,0,0,0,0,0,3,11,0,68,1,976,26,0,1,0,1,0,0,4
10560,1980,36802,2013-07-02,23,5,0,0,0,0,0,0,3,11,0,44,1,20,5,1,0,0,0,0,1,3
2631,1982,71853,2013-08-05,29,1,0,0,0,0,0,0,3,11,0,42,0,1149,17,0,1,0,1,0,0,4
8312,1961,28249,2013-07-02,80,6,0,0,0,0,0,0,3,11,0,63,0,43,6,0,1,1,0,0,0,1
5534,1975,47808,2013-07-02,30,7,1,0,0,0,0,0,3,11,0,49,1,224,10,0,1,0,0,1,0,1
5093,1974,25509,2013-07-02,15,9,0,0,0,0,0,0,3,11,1,50,1,101,9,1,0,0,0,0,1,3
7592,1946,51012,2013-07-02,86,6,0,0,0,0,0,0,3,11,0,78,0,209,10,0,1,0,0,0,1,2
8895,1985,70596,2012-05-10,68,2,0,0,0,0,0,0,3,11,0,39,0,968,21,1,0,0,1,0,0,0
8584,1952,85431,2013-08-06,54,0,0,0,0,0,0,0,3,11,0,72,0,1165,17,0,1,0,0,0,1,2
2694,1967,42664,2013-07-02,44,6,0,0,0,0,0,0,3,11,0,57,1,24,5,0,1,0,1,0,0,1
8910,1955,42586,2013-07-02,7,8,0,0,0,0,0,0,3,11,1,69,2,252,16,0,1,0,1,0,0,1
7433,1985,29760,2013-07-02,87,8,0,0,0,0,0,0,3,11,0,39,1,165,12,1,0,0,1,0,0,3
164,1977,28973,2013-07-02,59,8,0,0,0,0,0,0,3,11,0,47,0,269,13,0,1,0,0,0,1,2
10477,1973,39435,2013-06-08,16,7,0,0,0,0,0,0,3,11,0,51,1,102,7,0,1,0,0,0,1,1
2681,1984,65370,2013-01-08,1,1,0,0,0,0,0,0,3,11,0,40,0,461,19,0,1,0,0,0,0,4
5150,1979,20194,2013-07-02,64,6,0,0,0,0,0,0,3,11,0,45,1,47,7,1,0,1,0,0,0,3
5283,1976,42473,2013-07-02,72,5,0,0,0,0,0,0,3,11,0,48,2,144,10,1,0,0,0,0,1,3
9645,1968,64590,2013-07-02,98,6,0,0,0,0,0,0,3,11,0,56,0,1338,24,0,1,0,1,0,0,4
10678,1959,71232,2013-07-02,91,7,0,0,0,0,0,0,3,11,0,65,1,917,25,0,1,0,1,0,0,4
7261,1971,34600,2013-01-01,8,8,0,0,0,0,0,0,3,11,1,53,2,318,17,0,1,0,1,0,0,1
9648,1967,46904,2012-03-11,20,8,0,0,0,0,0,0,3,11,0,57,2,253,14,1,0,0,1,0,0,3
2870,1973,49094,2013-07-02,6,6,0,0,0,0,0,0,3,11,0,51,1,502,20,0,1,0,1,0,0,4
8008,1983,36075,2013-09-12,54,6,0,0,0,0,0,0,3,11,0,41,1,119,7,0,1,0,1,0,0,1
1513,1979,60839,2013-07-02,72,8,0,0,0,0,0,0,3,11,0,45,2,1250,29,0,1,0,0,0,0,4
6173,1979,77298,2013-02-11,46,3,0,0,0,0,0,0,3,11,0,45,1,969,24,0,1,0,1,0,0,4
1419,1950,34026,2013-05-08,11,5,0,0,0,0,0,0,3,11,0,74,2,76,9,0,1,0,1,0,0,1
9150,1963,48918,2014-12-04,21,4,0,0,0,0,0,0,3,11,0,61,2,62,7,1,0,0,0,0,1,3
7960,1962,82122,2013-07-02,89,1,0,0,1,0,0,0,3,11,0,62,0,1382,26,0,1,0,0,0,0,2
1250,1976,37697,2014-07-02,82,6,0,0,0,0,0,0,3,11,0,48,1,84,7,1,0,0,1,0,0,3
9905,1952,34074,2013-07-02,69,6,1,0,0,0,0,0,3,11,0,72,2,255,14,0,1,0,1,0,0,1
10691,1960,28520,2013-07-02,55,6,0,0,0,0,0,0,3,11,0,64,2,43,5,0,1,0,0,1,0,1
7002,1955,62535,2013-03-10,13,3,0,0,0,0,0,0,3,11,0,69,1,398,14,1,0,0,1,0,0,0
2952,1977,36273,2013-07-02,80,6,0,0,0,0,0,0,3,11,0,47,1,76,8,1,0,0,0,1,0,3
8439,1964,63404,2014-06-06,97,4,0,0,0,1,0,0,3,11,0,60,2,902,15,0,1,0,1,0,0,4
762,1981,75774,2014-02-05,27,4,0,0,0,0,0,0,3,11,0,43,1,823,21,0,1,0,0,0,0,4
2831,1976,78416,2013-07-02,99,3,0,0,0,0,0,0,3,11,0,48,1,1179,26,0,1,0,1,0,0,4
6977,1974,75702,2013-07-02,87,6,0,0,1,0,0,0,3,11,0,50,1,1921,29,0,1,0,1,0,0,4
6289,1951,59385,2013-07-02,85,5,0,0,0,0,0,0,3,11,0,73,2,185,10,0,1,0,0,1,0,2
4168,1966,37070,2013-07-02,30,7,0,0,0,0,0,0,3,11,1,58,2,433,23,1,0,0,1,0,0,0
8397,1951,44689,2014-10-01,82,7,1,0,0,0,0,0,3,11,0,73,2,34,6,0,1,0,1,0,0,1
9284,1958,53977,2013-08-06,21,5,0,0,0,0,0,0,3,11,0,66,1,907,27,0,1,0,1,0,0,4
6237,1966,7144,2013-07-12,92,0,0,0,0,0,0,0,3,11,0,58,2,416,25,1,0,0,0,0,1,0
3130,1964,18701,2013-04-06,95,5,0,0,0,0,0,0,3,11,0,60,2,44,10,1,0,0,1,0,0,3
1619,1956,90369,2013-07-02,2,1,0,0,0,0,0,0,3,11,1,68,0,1588,17,0,1,0,1,0,0,4
1990,1974,63159,2012-05-11,74,3,1,0,0,0,0,0,3,11,0,50,0,1797,17,1,0,0,0,0,1,0
5513,1966,37758,2012-04-10,49,8,0,0,0,0,0,0,3,11,0,58,2,40,6,0,1,0,1,0,0,1
269,1963,46757,2013-07-02,71,9,0,0,0,0,0,0,3,11,0,61,1,1143,21,1,0,0,0,0,1,0
8093,1969,79734,2013-07-02,72,1,0,0,0,1,0,0,3,11,0,55,0,914,14,0,1,0,0,1,0,2
10513,1992,63207,2013-07-02,68,7,0,0,0,1,0,0,3,11,0,32,0,1502,12,0,1,0,1,0,0,4
10177,1954,72071,2013-07-02,4,2,0,0,0,0,0,0,3,11,0,70,1,1338,20,1,0,0,1,0,0,0
2549,1983,21840,2013-07-02,80,9,0,0,0,0,0,0,3,11,0,41,1,27,5,0,1,0,0,0,1,1
5782,1982,58582,2013-07-02,15,5,0,1,0,0,0,0,3,11,0,42,1,763,22,0,1,0,0,0,0,4
10057,1951,72282,2013-07-02,70,7,0,0,0,0,0,0,3,11,1,73,0,1331,22,1,0,0,1,0,0,0
10307,1956,50387,2013-07-02,91,5,0,0,0,0,0,0,3,11,0,68,2,525,19,0,1,0,1,0,0,4
8566,1961,32583,2013-07-02,10,7,0,0,0,0,0,0,3,11,0,63,2,9,4,0,1,0,0,0,1,1
2415,1962,62568,2014-07-04,99,4,0,0,0,1,0,0,3,11,0,62,1,953,16,0,1,0,1,0,0,4
5684,1971,44635,2013-11-10,25,7,0,0,0,0,0,0,3,11,0,53,2,68,7,1,0,0,0,1,0,3
8334,1971,33316,2013-04-10,34,6,0,0,0,0,0,0,3,11,0,53,2,131,10,1,0,0,0,1,0,3
9166,1968,63967,2013-09-08,57,2,0,0,0,0,0,0,3,11,0,56,1,882,23,0,1,0,1,0,0,4
1440,1978,52513,2012-04-09,84,7,0,0,0,0,0,0,3,11,0,46,0,1149,25,0,1,0,0,0,0,4
78,1969,25293,2013-07-02,51,8,0,0,0,0,0,0,3,11,0,55,1,37,5,0,1,0,1,0,0,1
5441,1965,54111,2013-07-02,97,5,0,0,0,0,0,0,3,11,0,59,1,388,15,1,0,0,0,0,1,0
5302,1986,78394,2013-07-02,13,2,0,0,0,0,0,0,3,11,1,38,0,1428,16,0,1,0,1,0,0,4
4687,1958,80739,2013-07-02,92,1,0,0,0,0,0,0,3,11,0,66,0,1633,24,0,1,0,0,1,0,2
1087,1975,22669,2013-07-02,30,9,0,0,0,0,0,0,3,11,1,49,1,173,10,0,1,0,0,1,0,1
6859,1987,29236,2013-08-10,30,9,0,0,0,0,0,0,3,11,0,37,1,99,9,1,0,0,1,0,0,3
9860,1959,44911,2013-07-02,11,7,0,0,0,0,0,0,3,11,0,65,1,215,12,0,1,0,1,0,0,4
7129,1962,54693,2013-07-02,72,6,0,0,0,0,0,0,3,11,0,62,1,929,31,0,1,0,0,0,1,2
5866,1974,48186,2013-07-02,39,7,0,0,0,0,0,0,3,11,0,50,1,219,12,0,1,0,1,0,0,1
10521,1977,54809,2013-11-09,0,4,0,0,0,0,0,0,3,11,1,47,2,174,12,0,1,0,1,0,0,4
7393,1978,41580,2012-10-12,15,5,0,0,0,0,0,0,3,11,0,46,2,92,9,0,1,0,1,0,0,1
7849,1970,80336,2013-09-09,12,1,0,0,0,0,0,0,3,11,0,54,0,1052,25,0,1,0,0,0,1,2
332,1957,47743,2013-07-02,56,6,0,1,0,0,0,0,3,11,0,67,1,275,14,0,1,0,1,0,0,4
9847,1955,62972,2012-03-08,39,6,0,0,0,0,0,0,3,11,0,69,1,587,16,0,1,0,0,0,0,4
531,1954,57333,2013-07-02,55,6,0,0,0,0,0,0,3,11,1,70,1,1662,33,1,0,0,0,0,1,0
9576,1982,32313,2013-11-02,60,9,0,0,0,0,0,0,3,11,0,42,1,159,11,0,1,0,0,0,1,1
6906,1953,84953,2013-03-06,73,2,0,1,1,1,0,0,3,11,1,71,0,1024,18,1,0,0,0,1,0,0
7419,1968,27071,2013-07-02,90,6,0,0,0,0,0,0,3,11,0,56,1,35,7,1,0,0,0,1,0,3
3170,1957,68148,2013-07-02,86,2,0,0,0,0,0,0,3,11,0,67,0,1042,15,0,1,0,0,1,0,2
8527,1965,65735,2013-07-12,37,7,0,0,0,0,0,0,3,11,0,59,2,395,19,0,1,0,0,1,0,2
7872,1975,86836,2012-12-09,7,5,1,0,1,1,0,0,3,11,1,49,0,557,23,0,1,0,0,0,1,2
9931,1963,4023,2013-07-02,29,19,0,0,0,0,0,0,3,11,0,61,2,9,15,0,1,0,0,0,1,1
10595,1990,30093,2013-08-07,19,7,0,0,0,0,0,0,3,11,0,34,0,69,6,0,1,0,1,0,0,1
4609,1966,57705,2014-11-01,14,6,0,0,0,0,0,0,3,11,0,58,1,486,18,0,1,0,0,0,1,2
5010,1988,25008,2014-02-02,72,8,0,0,0,0,0,0,3,11,0,36,1,34,6,1,0,0,1,0,0,3
4427,1995,83257,2013-07-02,56,6,1,0,1,0,0,1,3,11,1,29,0,1365,28,1,0,0,0,0,0,0
11148,1975,22280,2013-07-02,85,8,0,0,0,0,0,0,3,11,0,49,1,13,4,0,1,0,1,0,0,1
